code,current,name,name_short,name_tv,gender,function,country_code,country,nickname,medal_type,event,team,year,season
1908721,True,UEDA Kazuma,UEDA K,UEDA Kazuma,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908724,True,TANINAKA Kippei,TANINAKA K,TANINAKA Kippei,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908725,True,MARUO Takamasa,MARUO T,MARUO Takamasa,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908726,True,KEREVI Josua,KEREVI J,KEREVI Josua,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908727,True,YOSHIZAWA Taichi,YOSHIZAWA T,YOSHIZAWA Taichi,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908733,True,OKUDAIRA Yu,OKUDAIRA Y,OKUDAIRA Yu,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908735,True,MIZUTANI Sakura,MIZUTANI S,MIZUTANI Sakura,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908737,True,SAEGUSA Chiaki,SAEGUSA C,SAEGUSA Chiaki,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908738,True,KOGA Yoshiyuki,KOGA Y,KOGA Yoshiyuki,Male,Athlete,JPN,Japan,Okay,,,,2024,Summer
1908739,True,NOGUCHI Yoshihiro,NOGUCHI Y,NOGUCHI Yoshihiro,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908741,True,MATSUMOTO Junya,MATSUMOTO J,MATSUMOTO Junya,Male,Athlete,JPN,Japan,M.J,,,,2024,Summer
1908743,True,TANAKA Emii,TANAKA E,TANAKA Emii,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908746,True,ISHIDA Taiga,ISHIDA T,ISHIDA Taiga,Male,Athlete,JPN,Japan,"Issie, Tigger",,,,2024,Summer
1908748,True,FUKUSHI Moeki,FUKUSHI M,FUKUSHI Moeki,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908749,True,TSUOKA Shotaro,TSUOKA S,TSUOKA Shotaro,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908753,True,HIRANO Yume,HIRANO Y,HIRANO Yume,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908754,True,HARA Wakaba,HARA W,HARA Wakaba,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908757,True,TSUTSUMI Honoka,TSUTSUMI H,TSUTSUMI Honoka,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908759,True,KAJIKI Marin,KAJIKI M,KAJIKI Marin,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908760,True,OHTANI Mei,OHTANI M,OHTANI Mei,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908765,True,ISHIDA Kippei,ISHIDA K,ISHIDA Kippei,Male,Athlete,JPN,Japan,,,,,2024,Summer
1908767,True,NAKAMURA Chiharu,NAKAMURA C,NAKAMURA Chiharu,Female,Athlete,JPN,Japan,Aniki,,,,2024,Summer
1908816,True,WONG Hayley,WONG H,Hayley WONG,Female,Athlete,BRU,Brunei Darussalam,,,,,2024,Summer
1908817,True,ALCANTARA REYES Yunior,ALCANTARA REYES Y,Yunior ALCANTARA REYES,Male,Athlete,DOM,Dominican Republic,,Bronze,Men's 51kg,,2024,Summer
1908820,True,MORONTA HERNANDEZ Maria Altagracia,MORONTA HERNANDEZ,Maria Altagracia MORONTA HERNANDEZ,Female,Athlete,DOM,Dominican Republic,,,,,2024,Summer
1908825,True,VO Thi Kim Anh,VO TKA,Thi Kim Anh VO,Female,Athlete,VIE,Vietnam,,,,,2024,Summer
1908830,True,BERTRAND Leah,BERTRAND L,Leah BERTRAND,Female,Athlete,TTO,Trinidad and Tobago,,,,,2024,Summer
1908835,True,TEBA Iowane,TEBA I,Iowane TEBA,Male,Athlete,FIJ,Fiji,,Silver,Men,Fiji,2024,Summer
1908838,True,TALACOLO Joseva,TALACOLO J,Joseva TALACOLO,Male,Athlete,FIJ,Fiji,,Silver,Men,Fiji,2024,Summer
1908841,True,RASAKU Kaminieli,RASAKU K,Kaminieli RASAKU,Male,Athlete,FIJ,Fiji,,Silver,Men,Fiji,2024,Summer
1908846,True,FENG Yu,FENG Y,FENG Yu,Female,Athlete,CHN,China,,Gold,Team,People's Republic of China,2024,Summer
1908847,True,CHANG Hao,CHANG H,CHANG Hao,Female,Athlete,CHN,China,,Gold,Team,People's Republic of China,2024,Summer
1908848,True,CHENG Wentao,CHENG W,CHENG Wentao,Female,Alternate Athlete,CHN,China,,Gold,Team,People's Republic of China,2024,Summer
1908850,True,WANG Ciyue,WANG C,WANG Ciyue,Female,Athlete,CHN,China,,Gold,Team,People's Republic of China,2024,Summer
1908851,True,ZHANG Yayi,ZHANG Y,ZHANG Yayi,Female,Athlete,CHN,China,,Gold,Team,People's Republic of China,2024,Summer
1908852,True,WANG Liuyi,WANG L,WANG Liuyi,Female,Athlete,CHN,China,Kelly,Gold,Team,People's Republic of China,2024,Summer
1908852,True,WANG Liuyi,WANG L,WANG Liuyi,Female,Athlete,CHN,China,Kelly,Gold,Duet,People's Republic of China,2024,Summer
1908853,True,WANG Qianyi,WANG Q,WANG Qianyi,Female,Athlete,CHN,China,"Becky, Xiaoshuang",Gold,Team,People's Republic of China,2024,Summer
1908853,True,WANG Qianyi,WANG Q,WANG Qianyi,Female,Athlete,CHN,China,"Becky, Xiaoshuang",Gold,Duet,People's Republic of China,2024,Summer
1908854,True,XIAO Yanning,XIAO Y,XIAO Yanning,Female,Athlete,CHN,China,Xiaoxiao,Gold,Team,People's Republic of China,2024,Summer
1908855,True,XIANG Binxuan,XIANG B,XIANG Binxuan,Female,Athlete,CHN,China,,Gold,Team,People's Republic of China,2024,Summer
1908873,True,FREDERICK Sanaa,FREDERICK S,Sanaa FREDERICK,Female,Athlete,TTO,Trinidad and Tobago,,,,,2024,Summer
1908875,True,FREDERICK Sole,FREDERICK S,Sole FREDERICK,Female,Athlete,TTO,Trinidad and Tobago,,,,,2024,Summer
1908883,True,CUI Chenxi,CUI C,CUI Chenxi,Female,Athlete,CHN,China,,,,,2024,Summer
1908885,True,ZENG Wenhui,ZENG W,ZENG Wenhui,Female,Athlete,CHN,China,Zoe,,,,2024,Summer
1908888,True,ZHU Yuanling,ZHU Y,ZHU Yuanling,Female,Athlete,CHN,China,,,,,2024,Summer
1908891,True,ZHENG Haohao,ZHENG H,ZHENG Haohao,Female,Athlete,CHN,China,,,,,2024,Summer
1908897,True,NASOVA Joji,NASOVA J,Joji NASOVA,Male,Athlete,FIJ,Fiji,,Silver,Men,Fiji,2024,Summer
1908901,True,SAUTURAGA Filipe,SAUTURAGA F,Filipe SAUTURAGA,Male,Athlete,FIJ,Fiji,,Silver,Men,Fiji,2024,Summer
1908911,True,TUWAI Jerry,TUWAI J,Jerry TUWAI,Male,Athlete,FIJ,Fiji,,Silver,Men,Fiji,2024,Summer
1908975,True,LATIFF Sophia,LATIFF S,Sophia LATIFF,Female,Athlete,TAN,Tanzania,,,,,2024,Summer
1908978,True,NABI Jehanara,NABI J,Jehanara NABI,Female,Athlete,PAK,Pakistan,,,,,2024,Summer
1909004,True,FEUILLET Remi,FEUILLET R,Remi FEUILLET,Male,Athlete,MRI,Mauritius,"Mickey, Punisher",,,,2024,Summer
1909011,True,BOLTAEV Davlat,BOLTAEV D,Davlat BOLTAEV,Male,Athlete,TJK,Tajikistan,,Bronze,Men's 92kg,,2024,Summer
1909030,True,RASOVSZKY Kristof,RASOVSZKY K,Kristof RASOVSZKY,Male,Athlete,HUN,Hungary,The Balaton Shark,Gold,Men's 10km,,2024,Summer
1909041,True,SARKANY Zalan,SARKANY Z,Zalan SARKANY,Male,Athlete,HUN,Hungary,,,,,2024,Summer
1909042,True,PAN C.T,PAN C.T,PAN C.T,Male,Athlete,TPE,Chinese Taipei,,,,,2024,Summer
1909046,True,TEELUCK Anishta,TEELUCK A,Anishta TEELUCK,Female,Athlete,MRI,Mauritius,,,,,2024,Summer
1909049,True,SEBESTYEN Dalma,SEBESTYEN D,Dalma SEBESTYEN,Female,Athlete,HUN,Hungary,"Dalmatian, less commonly Dalmus",,,,2024,Summer
1909050,True,EHRNROOTH Elisabet,EHRNROOTH E,Elisabet EHRNROOTH,Female,Alternate Athlete,FIN,Finland,Ettan,,,,2024,Summer
1909053,True,KANERVA Emma,KANERVA E,Emma KANERVA,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909054,True,MANNINEN Veera,MANNINEN V,Veera MANNINEN,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909056,True,ROBINSON Joanna,ROBINSON J,Joanna ROBINSON,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909057,True,RUOSTE Henri,RUOSTE H,Henri RUOSTE,Male,Athlete,FIN,Finland,,,,,2024,Summer
1909058,True,SILTAKORPI Sanna,SILTAKORPI S,Sanna SILTAKORPI,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909090,True,PUUMALAINEN Martti,PUUMALAINEN M,Martti PUUMALAINEN,Male,Athlete,FIN,Finland,Marasonni (Mara being a common nickname for Martti and sonni meaning bull in Finnish),,,,2024,Summer
1909091,True,SAHA Luukas,SAHA L,Luukas SAHA,Male,Athlete,FIN,Finland,Luke,,,,2024,Summer
1909102,True,EKLUND Jakob,EKLUND J,Jakob EKLUND,Male,Athlete,FIN,Finland,Jacke,,,,2024,Summer
1909103,True,GRONBLOM Ronja,GRONBLOM R,Ronja GRONBLOM,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909105,True,HOKKA Veera,HOKKA V,Veera HOKKA,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909106,True,KESKINEN Akseli,KESKINEN A,Akseli KESKINEN,Male,Athlete,FIN,Finland,,,,,2024,Summer
1909107,True,KURTBAY Sinem,KURTBAY S,Sinem KURTBAY,Female,Athlete,FIN,Finland,"Sine, Sinemi",,,,2024,Summer
1909110,True,MIKKOLA Monika,MIKKOLA M,Monika MIKKOLA,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909114,True,TAPPER Kaarle,TAPPER K,Kaarle TAPPER,Male,Athlete,FIN,Finland,Kake,,,,2024,Summer
1909116,True,ANTIKAINEN Noora,ANTIKAINEN N,Noora ANTIKAINEN,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909118,True,KALLIOINEN Eetu,KALLIOINEN E,Eetu KALLIOINEN,Male,Athlete,FIN,Finland,Eetu,,,,2024,Summer
1909120,True,LEPPA Aleksi,LEPPA A,Aleksi LEPPA,Male,Athlete,FIN,Finland,Ale,,,,2024,Summer
1909131,True,SIRVIO Heili,SIRVIO H,Heili SIRVIO,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909132,True,SENANSZKY Petra,SENANSZKY P,Petra SENANSZKY,Female,Athlete,HUN,Hungary,,,,,2024,Summer
1909136,True,ABUTALEB Dunya Ali M,ABUTALEB DAM,Dunya Ali M ABUTALEB,Female,Athlete,KSA,Saudi Arabia,,,,,2024,Summer
1909144,True,YU Kevin,YU K,YU Kevin,Male,Athlete,TPE,Chinese Taipei,,,,,2024,Summer
1909156,True,L'ENTETE Jean Gael Laurent,L'ENTETE JGL,Jean Gael Laurent L'ENTETE,Male,Athlete,MRI,Mauritius,,,,,2024,Summer
1909158,True,SZABO-FELTOTHY Eszter,SZABO-FELTOTHY E,Eszter SZABO-FELTOTHY,Female,Athlete,HUN,Hungary,,,,,2024,Summer
1909175,True,HSU Wei-Ling,HSU WL,HSU Wei-Ling,Female,Athlete,TPE,Chinese Taipei,Claire,,,,2024,Summer
1909185,True,SZABO Szebasztian,SZABO S,Szebasztian SZABO,Male,Athlete,HUN,Hungary,,,,,2024,Summer
1909186,True,CHIEN Pei-Yun,CHIEN PY,CHIEN Pei-Yun,Female,Athlete,TPE,Chinese Taipei,Money,,,,2024,Summer
1909193,True,ELHADDAD Mohamed Osman,ELHADDAD MO,HAMADA,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1909209,True,KIRPICHNIKOVA Anastasiia,KIRPICHNIKOVA A,Anastasiia KIRPICHNIKOVA,Female,Athlete,FRA,France,,Silver,Women's 1500m Freestyle,,2024,Summer
1909216,True,BONNET Charlotte,BONNET C,Charlotte BONNET,Female,Athlete,FRA,France,Chacha,,,,2024,Summer
1909231,True,GASTALDELLO Beryl,GASTALDELLO B,Beryl GASTALDELLO,Female,Athlete,FRA,France,Queen Bee,,,,2024,Summer
1909233,True,HENIQUE Melanie,HENIQUE M,Melanie HENIQUE,Female,Athlete,FRA,France,Mel,,,,2024,Summer
1909235,True,JEHL Marina,JEHL M,Marina JEHL,Female,Athlete,FRA,France,,,,,2024,Summer
1909238,True,MAHIEU Pauline,MAHIEU P,Pauline MAHIEU,Female,Athlete,FRA,France,,,,,2024,Summer
1909240,True,MOLUH Mary-Ambre,MOLUH MA,Mary-Ambre MOLUH,Female,Athlete,FRA,France,,,,,2024,Summer
1909243,True,NOWACZYK Lison,NOWACZYK L,Lison NOWACZYK,Female,Athlete,FRA,France,,,,,2024,Summer
1909246,True,RESSENCOURT Lilou,RESSENCOURT L,Lilou RESSENCOURT,Female,Athlete,FRA,France,,,,,2024,Summer
1909252,True,TEREBO Emma,TEREBO E,Emma TEREBO,Female,Athlete,FRA,France,,,,,2024,Summer
1909253,True,TESSARIOL Lucile,TESSARIOL L,Lucile TESSARIOL,Female,Athlete,FRA,France,,,,,2024,Summer
1909255,True,TOUATI Assia,TOUATI A,Assia TOUATI,Female,Athlete,FRA,France,,,,,2024,Summer
1909259,True,WATTEL Marie,WATTEL M,Marie WATTEL,Female,Athlete,FRA,France,,,,,2024,Summer
1909261,True,AUBRY David,AUBRY D,David AUBRY,Male,Athlete,FRA,France,,,,,2024,Summer
1909269,True,BRICOUT Pacome,BRICOUT P,Pacome BRICOUT,Male,Athlete,FRA,France,,,,,2024,Summer
1909278,True,FENTE--DAMERS Rafael,FENTE--DAMERS R,Rafael FENTE--DAMERS,Male,Athlete,FRA,France,Rafa,Bronze,Men's 4 x 100m Medley Relay,France,2024,Summer
1909281,True,FUCHS Roman,FUCHS R,Roman FUCHS,Male,Athlete,FRA,France,,,,,2024,Summer
1909284,True,GROUSSET Maxime,GROUSSET M,Maxime GROUSSET,Male,Athlete,FRA,France,,Bronze,Men's 4 x 100m Medley Relay,France,2024,Summer
1909285,True,GUTH Guillaume,GUTH G,Guillaume GUTH,Male,Athlete,FRA,France,,,,,2024,Summer
1909289,True,JOLY Damien,JOLY D,Damien JOLY,Male,Athlete,FRA,France,,,,,2024,Summer
1909290,True,le GOFF Yann,le GOFF Y,Yann le GOFF,Male,Athlete,FRA,France,,,,,2024,Summer
1909292,True,MANAUDOU Florent,MANAUDOU F,Florent MANAUDOU,Male,Athlete,FRA,France,Flo,Bronze,Men's 50m Freestyle,,2024,Summer
1909292,True,MANAUDOU Florent,MANAUDOU F,Florent MANAUDOU,Male,Athlete,FRA,France,Flo,Bronze,Men's 4 x 100m Medley Relay,France,2024,Summer
1909294,True,MARCHAND Leon,MARCHAND L,Leon MARCHAND,Male,Athlete,FRA,France,,Gold,Men's 400m Individual Medley,,2024,Summer
1909294,True,MARCHAND Leon,MARCHAND L,Leon MARCHAND,Male,Athlete,FRA,France,,Gold,Men's 200m Breaststroke,,2024,Summer
1909294,True,MARCHAND Leon,MARCHAND L,Leon MARCHAND,Male,Athlete,FRA,France,,Gold,Men's 200m Butterfly,,2024,Summer
1909294,True,MARCHAND Leon,MARCHAND L,Leon MARCHAND,Male,Athlete,FRA,France,,Gold,Men's 200m Individual Medley,,2024,Summer
1909294,True,MARCHAND Leon,MARCHAND L,Leon MARCHAND,Male,Athlete,FRA,France,,Bronze,Men's 4 x 100m Medley Relay,France,2024,Summer
1909299,True,NDOYE-BROUARD Yohann,NDOYE-BROUARD Y,Yohann NDOYE-BROUARD,Male,Athlete,FRA,France,,Bronze,Men's 4 x 100m Medley Relay,France,2024,Summer
1909306,True,SALVAN Hadrien,SALVAN H,Hadrien SALVAN,Male,Athlete,FRA,France,,,,,2024,Summer
1909307,True,SECCHI Clement,SECCHI C,Clement SECCHI,Male,Athlete,FRA,France,,Bronze,Men's 4 x 100m Medley Relay,France,2024,Summer
1909311,True,TOMAC Mewen,TOMAC M,Mewen TOMAC,Male,Athlete,FRA,France,,,,,2024,Summer
1909314,True,VIQUERAT Antoine,VIQUERAT A,Antoine VIQUERAT,Male,Athlete,FRA,France,,,,,2024,Summer
1909315,True,YEBBA W. Amazigh,YEBBA W.A,W. Amazigh YEBBA,Male,Athlete,FRA,France,,,,,2024,Summer
1909318,True,HULKKO Ida,HULKKO I,Ida HULKKO,Female,Athlete,FIN,Finland,,,,,2024,Summer
1909330,True,MATTSSON Matti,MATTSSON M,Matti MATTSSON,Male,Athlete,FIN,Finland,Porin Karhuksi (Pori Bear),,,,2024,Summer
1909367,True,SARKKINEN Jonni Kunnari,SARKKINEN JK,Jonni Kunnari SARKKINEN,Male,Athlete,FIN,Finland,,,,,2024,Summer
1909368,True,SAVOLAINEN Arvi Martin,SAVOLAINEN AM,Arvi Martin SAVOLAINEN,Male,Athlete,FIN,Finland,,,,,2024,Summer
1909415,True,ABDELSALAM ABDELMOATY Mostafa Gaber,ABDELSALAM ABDELM,M. GABER,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1909417,True,PRUCKSAKORN Tanyaporn,PRUCKSAKORN T,Tanyaporn PRUCKSAKORN,Female,Athlete,THA,Thailand,Tanya,,,,2024,Summer
1909432,True,ISSA Mohamed Moustafa,ISSA MM,ISSA,Male,Athlete,EGY,Egypt,Le'ba,,,,2024,Summer
1909438,True,TELEGDY Adam,TELEGDY A,Adam TELEGDY,Male,Athlete,HUN,Hungary,,,,,2024,Summer
1909452,True,KRIMI Khadija,KRIMI K,Khadija KRIMI,Female,Athlete,TUN,Tunisia,Kadi,,,,2024,Summer
1909470,True,MASOUD Mohamed,MASOUD M,DOLA,Male,Athlete,EGY,Egypt,Dola,,,,2024,Summer
1909472,True,MAKARAWU Tapiwanashe,MAKARAWU T,Tapiwanashe MAKARAWU,Male,Athlete,ZIM,Zimbabwe,Carlie,,,,2024,Summer
1909476,True,TOLO Mohamed Daouda,TOLO MD,Mohamed Daouda TOLO,Male,Athlete,KSA,Saudi Arabia,,,,,2024,Summer
1909490,True,UGRAI Panna,UGRAI P,Panna UGRAI,Female,Athlete,HUN,Hungary,,,,,2024,Summer
1909684,True,ABDELRAHMAN Ahmed Azab,ABDELRAHMAN AA,AZAB,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1909687,True,SAMADOVA Mijgona,SAMADOVA M,Mijgona SAMADOVA,Female,Athlete,TJK,Tajikistan,,,,,2024,Summer
1909689,True,SALIBOKO Collins,SALIBOKO C,Collins SALIBOKO,Male,Athlete,TAN,Tanzania,,,,,2024,Summer
1909693,True,OMAR Ahmed,OMAR A,DEYO,Male,Alternate Athlete,EGY,Egypt,,,,,2024,Summer
1909703,True,ZOMBORI Gabor,ZOMBORI G,Gabor ZOMBORI,Male,Athlete,HUN,Hungary,,,,,2024,Summer
1909733,True,WAIDA Rio,WAIDA R,Rio WAIDA,Male,Athlete,INA,Indonesia,,,,,2024,Summer
1909747,True,ABDALLA Hossam,ABDALLA H,YOUSSEF,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1909771,True,HAIKAL Reda,HAIKAL R,R.HAIKAL,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1909814,True,ALY Seifeldin Hassan,ALY SH,SEIF ABED,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1909831,True,EISSA Abdelrahman Elhossiny,EISSA AE,ELHOSSINY,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1909842,True,BALLE Dorte,BALLE D,Dorte BALLE,Female,Alternate Athlete,DEN,Denmark,,,,,2024,Summer
1909859,True,KEJLSTRUP Malene,KEJLSTRUP M,Malene KEJLSTRUP,Female,Athlete,DEN,Denmark,,,,,2024,Summer
1909867,True,SEOUDY Abdelrahman,SEOUDY A,A.SEOUDY,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1909905,True,CHKHEIDZE Irakli,CHKHEIDZE I,Irakli CHKHEIDZE,Male,Athlete,GEO,Georgia,,,,,2024,Summer
1909907,True,671,671,671,Female,Athlete,CHN,China,,Bronze,B-Girls,,2024,Summer
1909908,True,YING ZI,YING ZI,YING ZI,Female,Athlete,CHN,China,,,,,2024,Summer
1909911,True,LITHE-ING,LITHE-ING,LITHE-ING,Male,Athlete,CHN,China,,,,,2024,Summer
1909919,True,CHARNI Olfa,CHARNI O,Olfa CHARNI,Female,Athlete,TUN,Tunisia,Hajer,,,,2024,Summer
1909933,True,ELWALID Rihab,ELWALID R,Rihab ELWALID,Female,Athlete,TUN,Tunisia,,,,,2024,Summer
1909954,True,RAMMO Karl-Martin,RAMMO KM,Karl-Martin RAMMO,Male,Athlete,EST,Estonia,,,,,2024,Summer
1909975,True,OWIS Esraa,OWIS E,Esraa OWIS,Female,Athlete,EGY,Egypt,,,,,2024,Summer
1910248,True,ABDELRAHMAN Ihab,ABDELRAHMAN I,Ihab ABDELRAHMAN,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1910327,True,BOLELLI Simone,BOLELLI S,Simone BOLELLI,Male,Athlete,ITA,Italy,Superbol,,,,2024,Summer
1910330,True,PAOLINI Jasmine,PAOLINI J,Jasmine PAOLINI,Female,Athlete,ITA,Italy,,Gold,Women's Doubles,Errani / Paolini,2024,Summer
1910340,True,PUUSTA Ingrid,PUUSTA I,Ingrid PUUSTA,Female,Athlete,EST,Estonia,Inks,,,,2024,Summer
1910360,True,AHMED KOKA,AHMED KOKA,AHMED KOKA,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1910362,True,SONG Zhaoxiang,SONG Z,SONG Zhaoxiang,Male,Athlete,CHN,China,,,,,2024,Summer
1910367,True,LIANG Yushuai,LIANG Y,LIANG Yushuai,Male,Athlete,CHN,China,,Bronze,Men -68kg,,2024,Summer
1910371,True,ZHOU Zeqi,ZHOU Z,ZHOU Zeqi,Female,Athlete,CHN,China,,,,,2024,Summer
1910372,True,GUO Qing,GUO Q,GUO Qing,Female,Athlete,CHN,China,,Silver,Women -49kg,,2024,Summer
1910374,True,LUO Zongshi,LUO Z,LUO Zongshi,Female,Athlete,CHN,China,,,,,2024,Summer
1910375,True,SONG Jie,SONG J,SONG Jie,Female,Athlete,CHN,China,,,,,2024,Summer
1910393,True,KUUBA Kristin,KUUBA K,Kristin KUUBA,Female,Athlete,EST,Estonia,,,,,2024,Summer
1910399,True,CHEBET Mercy,CHEBET M,Mercy CHEBET,Female,Athlete,KEN,Kenya,,,,,2024,Summer
1910403,True,MWERESA Boniface Ontuga,MWERESA BO,Boniface Ontuga MWERESA,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1910407,True,KINYAMAL Wyclife,KINYAMAL W,Wyclife KINYAMAL,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1910408,True,KIPROTICH Vivian Chebet,KIPROTICH VC,Vivian Chebet KIPROTICH,Female,Athlete,KEN,Kenya,,,,,2024,Summer
1910411,True,KROP Jacob,KROP J,Jacob KROP,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1910412,True,WANYONYI Emmanuel,WANYONYI E,Emmanuel WANYONYI,Male,Athlete,KEN,Kenya,,Gold,Men's 800m,,2024,Summer
1910415,True,KIPKORIR Nicholas,KIPKORIR N,Nicholas KIPKORIR,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1910416,True,KIPKEMBOI Margaret Chelimo,KIPKEMBOI MC,Margaret Chelimo KIPKEMBOI,Female,Athlete,KEN,Kenya,,,,,2024,Summer
1910417,True,MUTUA Veronica Kamumbe,MUTUA VK,Veronica Kamumbe MUTUA,Female,Athlete,KEN,Kenya,,,,,2024,Summer
1910418,True,SEREM Amos,SEREM A,Amos SEREM,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1910421,True,CHEPKOECH Beatrice,CHEPKOECH B,Beatrice CHEPKOECH,Female,Athlete,KEN,Kenya,,,,,2024,Summer
1910438,True,RENGERUK Lilian Kasait,RENGERUK LK,Lilian Kasait RENGERUK,Female,Athlete,KEN,Kenya,,,,,2024,Summer
1910443,True,CHERUIYOT Timothy,CHERUIYOT T,Timothy CHERUIYOT,Male,Athlete,KEN,Kenya,Tim,,,,2024,Summer
1910445,True,KIBIWOT Abraham,KIBIWOT A,Abraham KIBIWOT,Male,Athlete,KEN,Kenya,,Bronze,Men's 3000m Steeplechase,,2024,Summer
1910450,True,KIPCHOGE Eliud,KIPCHOGE E,Eliud KIPCHOGE,Male,Athlete,KEN,Kenya,The Philosopher,,,,2024,Summer
1910451,True,KIPYEGON Faith,KIPYEGON F,Faith KIPYEGON,Female,Athlete,KEN,Kenya,,Silver,Women's 5000m,,2024,Summer
1910451,True,KIPYEGON Faith,KIPYEGON F,Faith KIPYEGON,Female,Athlete,KEN,Kenya,,Gold,Women's 1500m,,2024,Summer
1910453,True,CHEROTICH Faith,CHEROTICH F,Faith CHEROTICH,Female,Athlete,KEN,Kenya,,Bronze,Women's 3000m Steeplechase,,2024,Summer
1910454,True,KHALIFA Mohamed,KHALIFA M,Mohamed KHALIFA,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1910461,True,KURGAT Edwin,KURGAT E,Edwin KURGAT,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1910462,True,THOMAS Maureen Nyatichi,THOMAS MN,Maureen Nyatichi THOMAS,Female,Alternate Athlete,KEN,Kenya,,,,,2024,Summer
1910465,True,KUSHTEYN Mikhail,KUSHTEYN M,Mikhail KUSHTEYN,Male,Athlete,EST,Estonia,,,,,2024,Summer
1910468,True,RAJA Allar,RAJA A,Allar RAJA,Male,Athlete,EST,Estonia,,,,,2024,Summer
1910470,True,OSAMA FAISAL,OSAMA FAISAL,OSAMA FAISAL,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1910471,True,ENDREKSON Tonu,ENDREKSON T,Tonu ENDREKSON,Male,Athlete,EST,Estonia,,,,,2024,Summer
1910481,True,POOLAK Johann,POOLAK J,Johann POOLAK,Male,Athlete,EST,Estonia,,,,,2024,Summer
1910483,True,ELGAMEL Mostafa,ELGAMEL M,Mostafa ELGAMEL,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1910505,True,MAHMOUD Moustafa,MAHMOUD M,Moustafa MAHMOUD,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1910508,True,McILROY Rory,McILROY R,Rory McILROY,Male,Athlete,IRL,Ireland,"Rors, Wee-Mac",,,,2024,Summer
1910520,True,HASSAN Mostafa Amr,HASSAN MA,Mostafa Amr HASSAN,Male,Athlete,EGY,Egypt,,,,,2024,Summer
1910545,True,ROJAS Brenda,ROJAS B,Brenda ROJAS,Female,Athlete,ARG,Argentina,Bren,,,,2024,Summer
1910555,True,KIPRUTO Benson,KIPRUTO B,Benson KIPRUTO,Male,Athlete,KEN,Kenya,,Bronze,Men's Marathon,,2024,Summer
1910557,True,CHEPCHIRCHIR Nelly,CHEPCHIRCHIR N,Nelly CHEPCHIRCHIR,Female,Athlete,KEN,Kenya,,,,,2024,Summer
1910560,True,CHEBET Beatrice,CHEBET B,Beatrice CHEBET,Female,Athlete,KEN,Kenya,,Gold,Women's 5000m,,2024,Summer
1910560,True,CHEBET Beatrice,CHEBET B,Beatrice CHEBET,Female,Athlete,KEN,Kenya,,Gold,"Women's 10,000m",,2024,Summer
1910569,True,KOMEN Brian,KOMEN B,Brian KOMEN,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1910609,True,ACHI-YAO Harold,ACHI-YAO H,Harold ACHI-YAO,Male,Athlete,FRA,France,,,,,2024,Summer
1910615,True,AMMIRATI Anthony,AMMIRATI A,Anthony AMMIRATI,Male,Athlete,FRA,France,,,,,2024,Summer
